store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),update_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
7286237959336867476,8,7,32,52,2,21
1075566010243233433,10,23,106,50,0,32
4323093833613948569,4,6,27,56,6,48
5266541821712021145,1,8,42,59,5,32
1495640109053720220,6,5,27,54,6,26
5821169641032005277,57,0,0,3,0,0
236628194444457636,12,19,80,48,4,58
5030962769702991524,57,20,84,3,3,54
1554055733179692714,7,0,0,53,0,0
6935878200264996519,6,7,42,54,6,46
1590182733727938220,4,16,68,56,0,28
3856965690108688041,9,13,54,51,6,60
8018186541496678058,54,0,0,6,9,56
3957908745626629806,6,2,10,54,0,2
8560718188452558508,11,1,4,49,0,2
8898105371861628591,5,7,45,55,6,43
7086435603849754290,9,7,32,51,7,52
7852975887098099378,5,5,25,55,6,41
2281529300902459064,58,2,31,2,6,47
1143989207783356090,45,6,30,15,6,43
1833113995856852667,11,20,82,49,3,56
3857851933163370172,52,0,0,8,23,138
7878247453239359163,1,5,24,59,0,6
8245825950638749372,41,0,2,19,10,58
757369495025202880,41,8,42,19,5,32
3144467007477102272,5,5,25,55,6,29
7169121015471617724,8,5,20,52,1,16
3491609662706792127,58,12,50,2,6,58
4302268421022955203,58,3,20,2,6,38
5146500012228097730,51,19,83,9,4,55
6857601708410877635,35,8,32,25,0,16
7731732307289257661,12,0,0,48,0,0
7011223152143873724,4,2,10,56,0,2
9035817083513681606,3,6,26,57,6,48
7544291310825060031,46,6,27,14,6,45
5777464406502422221,12,19,84,48,4,54
9017209942637885134,10,23,106,50,0,32
5779257783855199952,5,8,33,55,5,47
4873211332833425103,57,0,0,3,13,78
8830646681507641043,54,2,9,6,0,3
6121540414623495892,12,19,82,48,4,56
3059397727017481945,52,0,3,8,13,75
856719627986319071,11,0,9,49,3,9
3208594103648663262,12,19,82,48,4,56
5955337179846162144,57,5,25,3,6,41
1523495559941338850,48,0,3,12,3,15
91749266999228130,58,0,0,2,10,63
2290582861195917029,8,0,2,52,2,22
7935942409263232738,8,18,81,52,5,57
8262021469770954476,11,11,49,49,6,53
3809467189979395822,54,0,0,6,23,138
6552539529171515119,9,6,31,51,6,41
7728374954598545135,5,7,30,55,4,38
8477226174020564716,48,0,0,12,14,83
2909549759300318963,55,0,0,5,23,138
8920723645509908215,56,0,0,4,5,30
4334210731296634620,54,0,9,6,23,129
5287065677069465342,10,19,83,50,4,55
978662904734234369,59,6,27,1,6,42
7787233413436356353,6,8,33,54,6,45
5602552486972634883,27,14,56,33,0,28
247090130107873031,59,0,0,1,23,35
222120335767680780,8,5,22,52,6,27
6453167473087690506,1,5,26,59,6,40
564182480174003983,4,9,39,56,6,51
142429685949740815,0,9,45,60,6,45
4329861528931743505,14,0,2,46,12,80
7336007251464697615,3,8,37,57,3,23
3052772532209071893,7,1,8,53,0,2
8083411981090862868,12,3,16,48,0,4
7025545010968114967,30,0,1,30,6,35
4417461230508881690,10,0,0,50,0,0
2154992877797553948,5,2,8,55,0,4
9074593440244938522,31,4,24,29,7,42
1298728055823513374,47,0,1,13,3,17
1568938491008399136,5,6,18,55,2,16
5531472063326828319,9,11,48,51,6,48
6126725621599942431,8,19,81,52,4,57
1746195180984252195,9,6,29,51,6,43
1185838300325525283,10,6,40,50,6,43
7579083520786642719,22,8,39,38,6,45
8741331792121640743,46,8,39,14,6,45
8392661638051804970,12,8,44,48,6,48
7716689494974707507,5,18,67,55,5,24
8555427890723206965,12,5,27,48,6,38
4020811546574927673,2,4,26,58,6,44
7124482474504206139,8,6,26,52,6,45
348297205658335039,7,5,30,53,8,48
2177931033964197696,10,8,25,50,6,33
8326683273309861694,13,0,0,47,0,0
4787466554454718272,8,5,27,52,4,27
6852196766077073221,2,0,0,58,0,0
5039914486170236743,1,6,41,59,7,47
927353120992671563,44,1,5,16,0,1
4807562023462057802,5,0,0,55,0,0
8679230831688496970,10,19,82,50,4,56
3280768631391860562,59,0,3,1,11,60
5625751407379625810,10,7,33,50,6,45
8830093612950271828,9,10,42,51,0,23
6893698645586753370,57,19,82,3,4,56
3686958654838781789,6,7,19,54,6,59
2606900365141915485,5,11,48,55,6,48
5099494533568247644,9,19,81,51,4,57
1839670048432732001,3,4,27,57,0,34
3265468960681998177,11,8,26,49,6,32
8720976782822520675,49,0,2,11,9,52
8953644403428833127,11,7,32,49,6,42
8748478919548680040,7,9,39,53,7,59
277585435283306347,0,4,22,60,3,20
4833167438922823535,11,23,106,49,0,32
6261680051967342455,8,0,2,52,11,59
7774935014087767931,54,0,0,6,6,52
8075511741626922875,51,0,0,9,23,138
6361135200790329214,50,6,30,10,6,42
6737859525474727806,59,19,64,1,4,74
881972566831413121,16,0,3,44,3,15
7292527008124843905,49,3,3,11,20,135
1740881331494532997,9,19,82,51,4,56
288312054891886470,6,5,24,54,0,6
602588104481781638,12,0,12,48,3,6
6035439713490941833,12,1,5,48,0,31
4948823868582115213,59,15,68,1,0,22
8165616509055547276,10,19,83,50,4,55
4345784537186908049,12,15,68,48,0,22
8164040036943804305,12,19,82,48,4,56
9078399626021648273,5,8,33,55,5,45
7265978682834007955,59,6,27,1,6,47
1050565545391667097,11,0,11,49,2,21
1759819906617227161,53,0,0,7,2,12
6239528521215129504,48,0,0,12,23,138
7732133846597908384,12,19,80,48,4,58
5488247777092908961,49,0,0,11,13,54
3225942528431601575,49,0,4,11,17,98
3458202385375573928,11,23,106,49,0,32
452391049918232490,50,0,0,10,23,138
2130599665961645995,0,5,27,60,6,37
8019216766796019625,8,5,36,52,6,40
6561559815075706797,12,18,77,48,5,61
5167664822716348342,56,0,0,4,13,78
2006818638140553145,0,5,28,60,6,40
9142057878322198457,9,13,53,51,6,61
6682182843912959932,5,8,36,55,6,48
5821606133097772992,32,19,85,28,4,53
5411761323296044995,47,0,0,13,2,25
317071197431838664,0,0,9,60,23,129
306275589933283277,49,0,1,11,1,5
2534662207277053902,8,6,34,52,7,56
5393841484817446863,47,0,0,13,23,138
8386563304750430165,47,0,4,13,9,50
6995297217172944854,49,0,9,11,11,68
2515627945516218332,51,0,0,9,0,13
6142757672400697310,5,6,30,55,7,48
3722575735652235231,3,9,43,57,6,47
6115000348537960420,7,5,46,53,3,32
2201314762391992299,9,20,84,51,3,54
8643405164554631149,8,4,25,52,7,41
5492585549839087598,5,6,27,55,6,46
1040311241747249138,12,7,33,48,6,45
480786736025745393,47,2,11,13,21,127
5628467935462537202,48,0,0,12,13,78
8672480746014980085,9,5,24,51,6,42
488013010143361019,8,0,0,52,0,0
4551067269363709946,51,0,0,9,1,6
4460394558005000189,10,19,83,50,4,55
6817126657359067135,6,0,0,54,0,0
2245630723285366786,35,11,51,25,6,51
1331496819517863937,1,0,0,59,23,138
7896663680421017602,3,5,39,57,6,37
3105924853113370630,3,5,26,57,5,47
5878754251461408777,54,0,0,6,18,57
5865422502586660877,12,22,105,48,1,33
3699273607433304079,1,0,2,59,12,70
2724929947261057040,59,4,27,1,6,61
1809412484919932951,9,5,26,51,6,42
8196095650365552663,8,5,28,52,6,40
2790188243792541721,47,0,0,13,23,40
1758927580116269084,10,2,52,50,21,86
1053878807136352286,8,6,26,52,6,23
4783594666522589213,6,15,62,54,0,28
6414533977419626526,3,2,11,57,2,32
9133348962159704096,54,0,0,6,23,138
7542982131414874146,5,4,19,55,0,5
5285939246386984996,8,12,52,52,6,56
6158792913590433829,57,0,0,3,18,108
4533146219394512935,2,19,83,58,4,55
5584908427513575472,7,19,83,53,4,55
8719152700354574383,49,0,0,11,13,78
1066245913385646140,6,5,35,54,6,43
8574652385960867900,46,13,54,14,6,60
8673052277387769916,9,5,28,51,6,38
4565267074689808446,0,0,2,60,7,42
4429520226772793408,52,0,0,8,15,90
6242385480384788545,50,0,0,10,23,138
4306420451573774403,39,7,36,21,4,28
5581189775195551812,12,0,0,48,0,0
7432416292069455942,0,0,0,60,0,0
2574595088387225673,1,7,33,59,6,47
6654163885034420297,57,23,106,3,0,32
3429361039177037900,43,0,4,17,13,74
9063225765792004170,11,20,82,49,3,56
2522679836587112526,41,0,0,19,0,0
6339172938984470603,54,0,0,6,23,138
4320141908117403728,11,19,82,49,4,56
5373713286498957395,12,23,106,48,0,32
6789701734141474903,1,19,82,59,4,56
5159878404342626391,59,0,5,1,19,109
7906089553684183127,51,0,0,9,23,138
6478667914949408861,48,0,0,12,13,54
42995365272729696,12,8,36,48,6,48
7099244180431714399,37,3,23,23,5,24
4994849534965954657,58,0,0,2,23,138
2061568481156937830,10,19,82,50,4,56
7037664521076029540,2,7,31,58,7,49
5919171757312292967,1,4,27,59,6,46
9142904903176501351,13,23,98,47,0,40
4595646770186827888,8,0,0,52,0,0
6047371834233108592,6,3,19,54,1,42
4961791508590082161,0,0,0,60,0,0
1852352313498777717,54,0,0,6,13,68
8270223232204355700,4,5,27,56,6,38
4761077082816624762,48,0,3,12,3,15
5792547200378452098,57,9,40,3,6,50
5289795803362539650,11,5,24,49,7,48
7528838220743358595,7,0,6,53,3,32
4594299801018382476,5,2,17,55,0,5
5287992668796008589,10,0,0,50,0,0
4355999482266138768,10,0,0,50,0,0
1278938438811924625,56,0,0,4,13,78
4866701305171654804,10,0,13,50,0,0
70182746366818454,11,5,20,49,1,16
2933733739106941079,8,8,10,52,6,6
3155521927319500954,31,10,49,29,7,52
8627339877198870680,2,5,29,58,2,45
3222301611088722080,52,0,0,8,23,138
8106395179444025503,2,0,0,58,0,0
5976771470795225249,8,19,82,52,4,56
2975117558261201058,12,8,19,48,6,35
1478769950991792292,52,5,33,8,7,50
5838928981549725862,5,19,38,55,4,29
5857383362689775783,57,6,28,3,7,50
346366105785481385,3,8,42,57,5,32
2372542089434937514,58,0,0,2,23,138
4486545310258739371,21,5,28,39,6,40
660813193985177775,47,0,2,13,10,66
2024224173085800632,48,0,0,12,23,138
759071928739969209,1,0,0,59,23,138
4841671293233281208,12,19,82,48,4,56
5043379127099209914,6,6,36,54,6,47
9119861678935914682,57,0,0,3,13,74
3364842454034495682,0,4,23,60,6,33
5599254935946311875,1,8,35,59,6,49
6285181555401537733,11,9,40,49,7,50
2386861096572664008,11,0,0,49,0,0
3025726076318005449,58,19,82,2,4,56
8442116307683850439,2,2,10,58,0,2
400109554900777168,7,8,42,53,5,32
1763802334279612629,1,8,26,59,6,32
7948639756958513365,50,0,0,10,4,24
339145205428107483,6,6,27,54,6,45
6309774117916948697,10,0,0,50,0,0
4448610765855439068,11,23,106,49,0,32
8708933615809706203,50,0,2,10,10,58
6955408168136259804,38,13,52,22,6,58
7633796429604600037,12,8,34,48,5,46
4254094569675667688,0,0,0,60,23,138
92038577632884970,54,0,0,6,23,138
3660284804679907562,51,0,0,9,10,60
2731235664672438508,37,4,32,23,6,41
8087361826665609451,38,0,0,22,0,0
6682428661288679663,10,12,50,50,6,58
7185390482379651317,7,7,33,53,6,43
2870452740229183737,6,1,4,54,0,2
5832036895318292729,50,0,2,10,12,72
4139280937068935419,1,5,33,59,6,44
5026500777322789113,8,5,29,52,6,38
3126875620269537536,8,0,0,52,0,0
1580780850006931716,53,0,0,7,14,84
4439408696490866948,9,6,25,51,7,48
2890445735721875717,11,4,24,49,6,35
4153928174472476935,53,0,9,7,23,129
6429321643682838791,50,0,0,10,23,138
6268424579834198282,42,8,27,18,6,31
7933946190613920010,2,10,42,58,6,45
613259555045095694,2,0,0,58,14,80
6804389613752301838,25,4,26,35,8,48
4324604298114709776,56,0,0,4,14,84
3200128805060032785,12,4,57,48,19,81
3989390862703573275,16,0,3,44,12,70
5043046815492880667,11,19,81,49,4,57
5382027116373588252,57,0,0,3,18,108
5851440228552489251,11,4,50,49,10,33
3018657877087500582,51,0,0,9,15,98
4917202297383237926,8,19,81,52,4,57
4820445246206196007,2,1,5,58,13,79
3161505359023323439,10,0,0,50,0,0
8952359143628618030,7,7,33,53,6,45
743534993607244086,3,7,39,57,5,44
6929300369727994167,53,0,0,7,12,72
1800697505440839997,2,6,27,58,4,42
151841899671632191,47,0,0,13,23,138
5154148979963246910,50,0,0,10,23,138
5130517449043818815,29,0,5,31,15,85
1887195649833711938,9,6,34,51,5,32
4742207070317066559,9,19,82,51,4,56
2930276348410214723,12,6,28,48,6,47
1351938629789989190,0,0,0,60,14,58
7205070579883686215,9,9,40,51,6,50
1195597592963692878,58,19,82,2,4,56
4707317010250938700,5,4,24,55,6,62
8694537822952864075,8,11,47,52,6,53
7462859887803971920,6,0,0,54,0,0
1699651756029065556,10,0,0,50,0,0
2456592448194689365,9,19,82,51,4,56
5458877987689773396,10,0,3,50,13,75
329697652999698776,3,6,31,57,6,41
1021481785936132445,58,18,81,2,5,57
4555445454191180127,10,6,32,50,4,28
2542953027408836960,12,1,14,48,5,39
4997910790633339230,49,0,4,11,17,86
6982378963496974688,5,19,68,55,4,23
7120486666280548706,57,23,106,3,0,32
1394442644196079980,13,0,0,47,0,0
9039154638593046891,9,11,49,51,6,53
7344849869402388844,57,0,0,3,23,138
7009883409524734321,56,6,30,4,0,6
5459341716043970934,57,0,2,3,5,28
448947650784082297,10,0,0,50,0,0
642264664026364281,9,5,27,51,6,39
7506300129430911350,2,0,0,58,13,51
9168996462956755321,12,20,83,48,3,55
6630639946123524475,1,0,9,59,4,15
5945919624586672506,2,19,82,58,4,56
1254293531543648641,51,0,0,9,23,138
6499661202934184320,3,0,3,57,15,78
1542181757624465797,11,23,106,49,0,32
5342553258301536644,4,0,0,56,0,0
3298087289432029574,49,0,0,11,23,138
3988637586874022280,51,0,0,9,23,138
908975768886622602,7,11,34,53,6,36
5509051940461820296,49,0,0,11,0,0
524424375831607693,8,0,0,52,0,0
311745909071821197,7,0,5,53,15,85
4678991942903282063,11,8,26,49,6,32
732239489643886995,12,1,4,48,0,2
7751690338649782674,47,0,0,13,0,0
8416866928734714260,10,23,106,50,0,32
6733969269442394517,11,0,5,49,13,73
4048753004327352728,58,5,23,2,6,43
305363387441199517,10,20,84,50,3,54
3520396176847485341,0,8,31,60,0,17
7282752212229241244,33,1,4,27,0,2
5518427138441656733,47,0,0,13,23,138
5476728726187522463,50,0,6,10,11,60
3591930408931178914,52,0,0,8,23,138
8276601063195163042,32,5,22,28,6,27
8836239128803785123,11,4,21,49,6,39
5194784218925545893,11,0,0,49,0,0
2956165284031707558,47,1,5,13,13,79
1698460524902365613,58,20,82,2,3,56
3319035439600449966,11,6,30,49,0,6
2378470629235571118,2,6,19,58,7,34
8386001320959785390,38,0,0,22,0,0
9132920193213315507,58,19,83,2,4,55
6076057799724743102,49,0,0,11,2,12
8366349577194256830,5,3,14,55,0,4
1932307460774476226,9,19,81,51,4,57
8670696899878762943,8,8,34,52,5,46
6892538782242945474,9,0,17,51,17,55
4947873648736909763,8,7,37,52,6,53
2005567019446974918,9,19,82,51,4,56
1077598105044859333,58,20,83,2,3,55
8004746081868691909,10,19,83,50,4,55
2212626516792326600,12,2,17,48,4,36
8569176142609988039,9,0,9,51,15,81
3746977410893363659,10,15,68,50,0,22
2685261329336515020,10,19,83,50,4,55
131125180600695244,47,0,0,13,13,78
4664919917225425354,58,0,0,2,0,14
495352612200987088,9,0,0,51,0,0
6895144407747508687,7,8,43,53,5,35
7482042427544549838,29,6,31,31,7,47
4276130837793847765,9,6,37,51,6,46
7926182595291888085,3,8,34,57,6,50
2357757371120531929,48,0,2,12,2,22
2493164361035200986,11,0,0,49,0,0
6225371338789796318,2,8,34,58,6,50
725924441462389216,11,1,2,49,0,4
4417789440524990945,1,0,3,59,2,23
6095632663037393376,57,0,0,3,23,138
3876913795186211299,7,0,0,53,0,0
3413958830119565807,30,0,0,30,0,0
1603774261069625841,58,19,82,2,4,56
6466697330331826671,49,0,0,11,23,138
807795446744791539,1,19,83,59,4,55
4201758791582005746,8,10,41,52,6,52
1156603085055048182,11,7,32,49,2,19
7785682454003497463,6,11,48,54,6,54
6969460231274019322,9,0,0,51,0,0
605803287923472894,1,15,68,59,0,22
2703321977983023614,29,5,19,31,6,29
6527578952653847039,53,0,0,7,23,138
2517171193313212930,3,6,32,57,6,51
7382911608211716609,59,0,0,1,11,76
2193127261080173064,10,6,27,50,6,45
5450134941138074122,57,0,0,3,12,72
2797708563560544780,38,8,39,22,7,46
3269418707376749077,12,19,82,48,4,56
8597083727589030421,4,7,25,56,6,30
2288350985449716250,57,4,36,3,7,42
4266586913934195225,1,0,0,59,0,0
6628286648989104666,59,19,83,1,4,55
6809838552328649248,8,0,0,52,0,0
3626332121010551331,4,20,83,56,3,55
9152745597161486884,6,7,37,54,6,41
9010652248656853541,12,0,0,48,0,0
7922992160065370660,55,0,0,5,12,83
7362667436153977385,12,20,83,48,3,55
2919613102776629805,7,8,38,53,6,44
969858390515923502,7,1,4,53,0,2
8207758013351082541,2,2,11,58,2,32
2997830785070709293,7,8,42,53,5,32
7784297346915121707,9,23,96,51,0,42
7286054968888572460,8,5,27,52,6,38
4062140729025870390,59,20,82,1,3,56
6348248333327710775,12,12,73,48,11,65
6333067582250039865,41,19,83,19,4,55
8526008838712932921,4,5,46,56,3,32
6461867146274191931,7,0,0,53,0,0
77980192110590523,51,0,0,9,14,58
8810766737254234682,54,0,0,6,2,12
6373304272247667263,57,0,0,3,17,102
678992977402804803,2,8,27,58,6,31
7921342289763940932,4,12,50,56,6,58
861941607778990665,55,12,45,5,6,53
2063135322463582795,8,3,24,52,9,61
2804674989494024786,10,19,82,50,0,32
2956147758621014616,57,0,0,3,13,78
2097768219460516447,12,0,0,48,0,0
6774869046225746526,11,0,0,49,0,0
7570537170277186142,5,15,68,55,0,22
5502955731424819809,51,0,0,9,23,138
1801823226729511526,10,12,50,50,6,58
8045105258384243302,2,1,8,58,0,2
2459196497513986666,10,5,34,50,6,44
7914250985745791595,2,5,23,58,6,43
8782246002945604205,55,0,0,5,8,53
134586904582732400,58,0,0,2,1,66
1120203242682432112,48,0,0,12,23,138
8506735742081120880,45,9,34,15,6,39
1644457799808596600,5,5,23,55,6,36
4704845584519969401,55,7,16,5,6,50
3877323386714274428,54,0,0,6,13,74
4119155563997313668,8,0,3,52,2,11
1651760508329835141,58,0,0,2,13,78
3219722391935007367,5,6,27,55,6,43
9031140487121844870,7,19,41,53,4,8
7158131709188455046,57,0,0,3,7,54
4913959739000535695,2,0,12,58,0,4
6361724686626175640,57,20,84,3,3,54
4241151687363377818,11,4,24,49,6,37
6284935932914875037,29,0,0,31,0,0
9049351810679683741,7,5,24,53,7,25
1638463026912049828,57,20,81,3,3,57
3037610575326788259,54,0,0,6,23,138
2927341459859454630,4,2,13,56,0,3
5852289247071517351,53,0,0,7,7,42
689858000374545066,2,9,38,58,6,52
916511896380652204,50,0,0,10,23,138
6630662777571457708,49,0,0,11,10,60
4359897525988670130,1,7,30,59,6,48
2895862343911946930,8,7,32,52,6,46
3735333959341456051,6,0,0,54,0,0
7312749566689098421,11,9,45,49,6,45
8827394301297670844,49,0,2,11,5,28
1964146198762404545,54,0,0,6,12,85
2633237185390656193,55,0,0,5,23,138
5241014208209107649,59,5,39,1,6,37
4848648478658017987,6,18,82,54,5,56
6442906707632077507,57,14,55,3,5,59
6193133830705429192,2,6,30,58,1,27
2078295909528386257,49,0,0,11,23,138
6309257991070235349,49,0,0,11,2,12
896931932157164249,57,19,82,3,4,56
305828845765475035,0,0,9,60,23,129
7269914809297386201,1,4,34,59,3,24
6713186225753864922,10,7,30,50,1,18
6900503045082626780,8,2,7,52,0,5
3243389630626839262,11,0,0,49,0,0
5906065258466523867,4,1,5,56,0,1
3391217351846804188,57,0,0,3,12,68
5013320822136552165,5,4,25,55,6,37
4831828390516374247,3,0,0,57,0,0
7650372718234352360,50,0,0,10,13,78
5827784182741777130,0,0,0,60,0,0
477857827524131568,10,19,81,50,4,57
5518307397464668911,9,8,35,51,6,49
2875173090635496177,6,2,8,54,0,4
4190347804200188657,7,5,23,53,6,43
2359485813145484016,6,14,60,54,0,24
4265723406881110772,32,14,60,28,0,26
2386880939083315957,25,8,42,35,5,32
7681667105698822900,0,5,23,60,7,49
4074153383018412790,35,12,50,25,6,58
2073532731367406338,47,0,2,13,12,70
8949392987532344065,3,8,25,57,6,33
505566916207950598,33,0,18,27,10,55
6754146361723599621,1,19,82,59,0,32
6271725289311288069,1,2,10,59,0,2
6166006940970826505,12,8,42,48,5,32
8414900422167477001,12,20,83,48,3,55
1552406637820853004,0,20,84,60,3,54
5152078166651419409,0,7,29,60,6,37
6442890116877892376,12,0,9,48,0,3
3955247097276480283,5,6,35,55,5,43
84556309993044773,53,0,3,7,13,55
3470900862425905960,12,23,106,48,0,32
2019853627059256106,0,0,0,60,1,6
7828565466095434540,57,0,0,3,12,72
191535644409838384,12,15,68,48,0,22
1307252327700413232,7,8,34,53,6,50
1472475033685179186,11,2,51,49,21,87
7899520419014490927,59,12,54,1,7,60
3606514677352086323,58,5,33,2,6,44
491477157174885171,12,18,81,48,5,57
4598581625069550389,50,0,0,10,6,70
2689915302676052787,50,0,0,10,23,138
4434978090183605049,42,7,31,18,6,41
6659619482289126204,57,6,29,3,6,45
7568565461161687871,59,0,0,1,3,64
1926541750575250243,3,7,31,57,0,26
3331612599156423491,5,11,49,55,6,53
550715277533068101,58,19,81,2,4,57
3071760140365806403,8,10,41,52,6,52
7345270328807504713,35,0,18,25,13,64
8454656974450834251,35,0,9,25,12,74
9030015502573681484,2,23,106,58,0,32
9029509504849001293,12,0,0,48,0,0
3465203837973805904,0,5,27,60,6,39
8178431436607011663,8,12,43,52,6,35
3143884266070621007,58,0,0,2,3,18
9208710949701729106,7,6,32,53,6,44
891329511295269720,5,5,26,55,5,47
5280380062868618072,10,5,33,50,6,44
5318368100057037657,11,5,27,49,6,38
3996657817111640922,8,15,68,52,0,22
3666688834454502235,36,11,48,24,6,54
2248905253110987612,2,7,35,58,5,37
6762475149574716258,23,0,3,37,11,63
6368874989895760739,50,0,0,10,23,138
8785498557920066403,11,8,26,49,1,28
5152560532959968102,48,0,9,12,12,74
8263358759535098729,8,2,10,52,0,2
2419655978112826219,52,0,1,8,23,48
3735500459102583660,8,19,37,52,4,101
6673076491220728687,48,6,28,12,6,44
2910108311685413744,52,0,0,8,12,76
1720984703563021174,12,4,22,48,7,44
1311917578650598264,59,19,82,1,4,56
234569288492497785,50,0,0,10,23,138
7344190608618797943,7,0,0,53,0,0
8976863382497409915,47,0,0,13,23,138
6053208603989654397,49,0,1,11,1,5
3267803726603107210,12,4,20,48,0,6
1559723180979043212,11,0,0,49,0,0
4291004431725017995,7,7,33,53,6,45
8021943955550583690,11,2,8,49,0,4
6751426356307082125,56,2,19,4,4,23
4637242339382213515,2,4,21,58,6,39
5497354348276136841,2,9,38,58,5,34
2166893363625081748,6,9,23,54,6,39
4271780404317731737,3,5,35,57,6,45
3745831208060238749,4,19,82,56,4,56
2043799207552859039,48,0,0,12,10,73
960705761323006882,12,7,34,48,3,26
3824158777963035555,27,3,24,33,5,41
8493329891106339753,53,0,0,7,4,24
3106034579876625326,50,0,0,10,11,68
